87	1	15	4	78.8583	198.35	93.9758	1.19239	0.427159
88	1	15	5	85.4206	196.218	93.9758	1.1602	0.426116
89	1	15	6	91.9829	194.086	93.9758	1.12822	0.424666
90	1	16	1	59.1035	204.538	100.576	1.2895	0.456386
91	1	16	2	65.6658	202.405	100.576	1.25708	0.456617
92	1	16	3	72.2281	200.273	100.576	1.22467	0.456399
93	1	16	4	78.7904	198.141	100.576	1.19232	0.455733
94	1	16	5	85.3527	196.009	100.576	1.16011	0.454627
95	1	16	6	91.9149	193.877	100.576	1.12809	0.453089
96	1	17	1	59.1035	204.538	107.346	1.2895	0.484959
97	1	17	2	65.6658	202.405	107.346	1.25708	0.485203
98	1	17	3	72.2281	200.273	107.346	1.22467	0.484973
99	1	17	4	78.7904	198.141	107.346	1.19232	0.484271
100	1	17	5	85.3527	196.009	107.346	1.16011	0.483105
101	1	17	6	91.9149	193.877	107.346	1.12809	0.481484
102	1	18	1	59.1035	204.538	114.216	1.2895	0.513584
103	1	18	2	65.6658	202.405	114.216	1.25708	0.513839
104	1	18	3	72.2281	200.273	114.216	1.22467	0.513597
105	1	18	4	78.7904	198.141	114.216	1.19232	0.512861
106	1	18	5	85.3527	196.009	114.216	1.16011	0.511636
107	1	18	6	91.915	193.877	114.216	1.12809	0.509934
108	1	19	1	59.1684	204.737	121.266	1.28946	0.542073
109	1	19	2	65.7307	202.605	121.266	1.25708	0.54234
110	1	19	3	72.293	200.473	121.266	1.2247	0.542088
111	1	19	4	78.8553	198.341	121.266	1.19238	0.541319
112	1	19	5	85.4176	196.209	121.266	1.1602	0.54004
113	1	19	6	91.9799	194.076	121.266	1.12822	0.538262
114	1	20	1	59.1684	204.737	128.336	1.28946	0.5707
115	1	20	2	65.7307	202.605	128.336	1.25708	0.570978
116	1	20	3	72.293	200.473	128.336	1.2247	0.570715
117	1	20	4	78.8553	198.341	128.336	1.19238	0.569913
118	1	20	5	85.4176	196.209	128.336	1.1602	0.568579
119	1	20	6	91.9799	194.076	128.336	1.12822	0.566724
120	1	21	1	59.1993	204.833	135.566	1.28945	0.599293
121	1	21	2	65.7616	202.7	135.566	1.25708	0.599581
122	1	21	3	72.3239	200.568	135.566	1.22471	0.599308
123	1	21	4	78.8862	198.436	135.566	1.19241	0.598475
124	1	21	5	85.4485	196.304	135.566	1.16024	0.597088
125	1	21	6	92.0108	194.171	135.566	1.12828	0.59516
126	1	22	1	59.1993	204.833	142.846	1.28945	0.627882
127	1	22	2	65.7616	202.7	142.846	1.25708	0.628182
128	1	22	3	72.3239	200.568	142.846	1.22471	0.627898
129	1	22	4	78.8862	198.436	142.846	1.19241	0.627034
130	1	22	5	85.4485	196.304	142.846	1.16024	0.625596
131	1	22	6	92.0108	194.171	142.846	1.12828	0.623596
132	1	23	1	59.1993	204.833	150.236	1.28945	0.656446
133	1	23	2	65.7616	202.7	150.236	1.25708	0.656756
134	1	23	3	72.3239	200.568	150.236	1.22471	0.656463
135	1	23	4	78.8862	198.436	150.236	1.19241	0.655568
136	1	23	5	85.4485	196.304	150.236	1.16024	0.65408
137	1	23	6	92.0108	194.171	150.236	1.12828	0.65201
138	1	24	1	59.1993	204.833	157.766	1.28945	0.685076
139	1	24	2	65.7616	202.7	157.766	1.25708	0.685396
140	1	24	3	72.3239	200.568	157.766	1.22471	0.685093
141	1	24	4	78.8862	198.436	157.766	1.19241	0.684169
142	1	24	5	85.4485	196.304	157.766	1.16024	0.682632
143	1	24	6	92.0108	194.171	157.766	1.12828	0.680494
144	1	25	1	59.1994	204.833	165.386	1.28945	0.71356
145	1	25	2	65.7616	202.7	165.386	1.25708	0.71389
146	1	25	3	72.3239	200.568	165.386	1.22471	0.713577
147	1	25	4	78.8862	198.436	165.386	1.19241	0.712625
148	1	25	5	85.4485	196.304	165.386	1.16024	0.711041
149	1	25	6	92.0108	194.171	165.386	1.12828	0.708838
150	1	26	1	59.1994	204.833	173.116	1.28945	0.741955
151	1	26	2	65.7617	202.7	173.116	1.25708	0.742295
152	1	26	3	72.3239	200.568	173.116	1.22471	0.741973
153	1	26	4	78.8862	198.436	173.116	1.19241	0.740994
154	1	26	5	85.4485	196.304	173.116	1.16024	0.739365
155	1	26	6	92.0108	194.171	173.116	1.12828	0.737099
156	1	27	1	59.1994	204.833	180.966	1.28945	0.770281
157	1	27	2	65.7617	202.7	180.966	1.25708	0.770629
158	1	27	3	72.324	200.568	180.966	1.22471	0.7703
159	1	27	4	78.8862	198.436	180.966	1.19241	0.769294
160	1	27	5	85.4485	196.304	180.966	1.16024	0.767622
161	1	27	6	92.0108	194.171	180.966	1.12828	0.765295
162	1	28	1	59.1994	204.833	188.976	1.28945	0.798658
163	1	28	2	65.7617	202.7	188.976	1.25708	0.799016
164	1	28	3	72.324	200.568	188.976	1.22471	0.798678
165	1	28	4	78.8863	198.436	188.976	1.19241	0.797647
166	1	28	5	85.4485	196.304	188.976	1.16024	0.795933
167	1	28	6	92.0108	194.171	188.976	1.12828	0.793547
168	1	29	1	59.1994	204.833	197.066	1.28945	0.826787
169	1	29	2	65.7617	202.7	197.066	1.25708	0.827153
170	1	29	3	72.324	200.568	197.066	1.22471	0.826807
171	1	29	4	78.8863	198.436	197.066	1.19241	0.825753
172	1	29	5	85.4485	196.304	197.066	1.16024	0.823998
173	1	29	6	92.0108	194.171	197.066	1.12828	0.821557
174	1	30	1	59.1994	204.833	205.286	1.28945	0.854829
175	1	30	2	65.7617	202.7	205.286	1.25708	0.855202
176	1	30	3	72.324	200.568	205.286	1.22471	0.854849
177	1	30	4	78.8863	198.436	205.286	1.19241	0.853771
178	1	30	5	85.4486	196.304	205.286	1.16024	0.851978
179	1	30	6	92.0108	194.171	205.286	1.12828	0.849483
180	1	31	1	59.1994	204.833	213.656	1.28945	0.882832
181	1	31	2	65.7617	202.7	213.656	1.25708	0.883213
182	1	31	3	72.324	200.568	213.656	1.22471	0.882853
183	1	31	4	78.8863	198.436	213.656	1.19241	0.881753
184	1	31	5	85.4486	196.304	213.656	1.16024	0.879923
185	1	31	6	92.0109	194.171	213.656	1.12828	0.877376
186	1	32	1	59.1994	204.833	222.126	1.28945	0.910616
187	1	32	2	65.7617	202.7	222.126	1.25708	0.911005
188	1	32	3	72.324	200.568	222.126	1.22471	0.910637
189	1	32	4	78.8863	198.436	222.126	1.19241	0.909516
190	1	32	5	85.4486	196.304	222.126	1.16024	0.907651
191	1	32	6	92.0109	194.171	222.126	1.12828	0.905055
192	2	1	1	80.5303	197.992	5.6762	1.1845	0.0265532
193	2	1	2	86.8337	195.185	5.67621	1.15221	0.0265673
194	2	1	3	93.1372	192.379	5.67621	1.11992	0.0265537
195	2	1	4	99.4407	189.572	5.67622	1.0877	0.0265126
196	2	1	5	105.744	186.766	5.67622	1.05561	0.0264443
197	2	1	6	112.048	183.959	5.67623	1.02372	0.0263494
198	2	2	1	79.5297	195.744	11.6662	1.18488	0.0551878
199	2	2	2	85.8332	192.938	11.6662	1.15221	0.0552178
200	2	2	3	92.1366	190.131	11.6662	1.11955	0.0551889
201	2	2	4	98.4401	187.325	11.6662	1.08695	0.0551015
202	2	2	5	104.744	184.518	11.6662	1.0545	0.0549563
203	2	2	6	111.047	181.712	11.6662	1.02224	0.0547548
204	2	3	1	80.5303	197.992	17.9562	1.1845	0.0839101
205	2	3	2	86.8337	195.185	17.9562	1.15221	0.0839546
206	2	3	3	93.1372	192.379	17.9562	1.11992	0.0839118
207	2	3	4	99.4407	189.572	17.9562	1.0877	0.083782
208	2	3	5	105.744	186.766	17.9562	1.05561	0.0835666
209	2	3	6	112.048	183.959	17.9562	1.02372	0.0832674
210	2	4	1	79.5297	195.744	23.8062	1.18488	0.112437
211	2	4	2	85.8332	192.938	23.8062	1.15221	0.112498
212	2	4	3	92.1366	190.131	23.8062	1.11955	0.112439
213	2	4	4	98.4401	187.325	23.8062	1.08695	0.112262
214	2	4	5	104.744	184.518	23.8062	1.0545	0.111967
215	2	4	6	111.047	181.712	23.8062	1.02224	0.111557
216	2	5	1	80.5303	197.992	30.2062	1.1845	0.140854
217	2	5	2	86.8338	195.185	30.2062	1.15221	0.140929
218	2	5	3	93.1372	192.379	30.2062	1.11992	0.140857
219	2	5	4	99.4407	189.572	30.2062	1.0877	0.14064
220	2	5	5	105.744	186.766	30.2062	1.05561	0.14028
221	2	5	6	112.048	183.959	30.2062	1.02372	0.13978
222	2	6	1	79.5297	195.744	35.9062	1.18488	0.169136
223	2	6	2	85.8332	192.938	35.9062	1.15221	0.169227
224	2	6	3	92.1367	190.131	35.9062	1.11955	0.169139
225	2	6	4	98.4401	187.325	35.9062	1.08695	0.168873
226	2	6	5	104.744	184.518	35.9062	1.0545	0.168432
227	2	6	6	111.047	181.712	35.9062	1.02224	0.167819
228	2	7	1	80.152	197.142	42.9562	1.18464	0.200504
229	2	7	2	86.4555	194.335	42.9562	1.15221	0.20061
230	2	7	3	92.759	191.529	42.9562	1.11978	0.200507
231	2	7	4	99.0624	188.722	42.9562	1.08742	0.200198
232	2	7	5	105.366	185.916	42.9562	1.05519	0.199684
233	2	7	6	111.669	183.109	42.9562	1.02317	0.198971
234	2	8	1	80.3676	197.626	49.2862	1.18456	0.229012
235	2	8	2	86.6711	194.82	49.2862	1.15221	0.229132
236	2	8	3	92.9745	192.013	49.2862	1.11986	0.229016
237	2	8	4	99.278	189.207	49.2862	1.08758	0.228666
238	2	8	5	105.581	186.4	49.2862	1.05543	0.228085
239	2	8	6	111.885	183.594	49.2862	1.02348	0.227277
240	2	9	1	80.4693	197.854	55.5962	1.18452	0.257438
241	2	9	2	86.7728	195.048	55.5962	1.15221	0.257572
242	2	9	3	93.0762	192.242	55.5962	1.1199	0.257443
243	2	9	4	99.3797	189.435	55.5962	1.08765	0.257052
244	2	9	5	105.683	186.629	55.5962	1.05554	0.256402
245	2	9	6	111.987	183.822	55.5962	1.02363	0.255501
246	2	10	1	80.4978	197.918	61.8962	1.18451	0.285786
247	2	10	2	86.8012	195.112	61.8962	1.15221	0.285933
248	2	10	3	93.1047	192.305	61.8962	1.11991	0.285791
249	2	10	4	99.4082	189.499	61.8962	1.08768	0.285359
250	2	10	5	105.712	186.692	61.8962	1.05557	0.284642
251	2	10	6	112.015	183.886	61.8962	1.02367	0.283647
252	2	11	1	80.4897	197.9	68.2362	1.18451	0.314199
253	2	11	2	86.7931	195.094	68.2362	1.15221	0.314361
